Title,PIC,Summary,Author,Date,Pros,Cons,URL
PlayStation 4 hardware review: Off to a mixed start,https://cdn.arstechnica.net/wp-content/uploads/2013/11/ps4-intro-640x215.jpg,Sony fixes a few old problems while adding some new features (and new problems).,Kyle Orland,2013-11-15,,,https://arstechnica.com/gaming/2013/11/playstation-4-hardware-review-off-to-a-mixed-start/
Surface 2: More than a tablet,https://cdn.arstechnica.net/wp-content/uploads/2013/10/surface2-feat-standard1.jpg,Review: Improvements specifically address RT's shortcomings—plus apps finally exist.,Peter Bright,2013-10-30,,,https://arstechnica.com/gadgets/2013/10/surface-2-more-than-a-tablet/
"Android 4.4 KitKat, thoroughly reviewed",https://cdn.arstechnica.net/wp-content/uploads/2013/11/header-640x215.jpg,Tons of user- and system-level changes make KitKat one of the biggest releases ever.,Ron Amadeo,2013-11-14,,,https://arstechnica.com/gadgets/2013/11/android-4-4-kitkat-thoroughly-reviewed/
Nexus 5 Review: Flagship hardware for half the price,https://cdn.arstechnica.net/wp-content/uploads/2013/11/IMG_00543-640x215.jpg,"$350 gets you a Snapdragon 800, 2GB of RAM, and a fast track to future updates.",Ron Amadeo & Andrew Cunningham,2013-11-07,,,https://arstechnica.com/gadgets/2013/11/nexus-5-review-flagship-hardware-for-half-the-price/
Review: Apple’s iPad Air is a big tablet without all the baggage,https://cdn.arstechnica.net/wp-content/uploads/2013/10/iPad-disuse-640x215.png,Apple's new tablet is an embiggened version of the perfectly cromulent iPad mini.,Andrew Cunningham,2013-11-04,,,https://arstechnica.com/gadgets/2013/11/review-apples-ipad-air-is-a-big-tablet-without-all-the-baggage/
"Asus Transformer Book T100 review: Bringing the netbook back, almost",https://cdn.arstechnica.net/wp-content/uploads/2013/11/Asus-Transformer-Book-T100-8-640x215.jpg,"Intel's Atom steals the show, as Bay Trail outperforms.",Jason Inofuentes,2013-11-22,,,https://arstechnica.com/gadgets/2013/11/asus-transformer-book-t100-bringing-the-netbook-back-almost/
Review: Apple’s Retina iPad mini is the small tablet we wanted a year ago,https://cdn.arstechnica.net/wp-content/uploads/2013/11/IMG_8153-640x215.jpg,Great screen and drastically better performance both come at a price.,Andrew Cunningham,2013-11-16,,,https://arstechnica.com/gadgets/2013/11/review-apples-retina-ipad-mini-is-the-small-tablet-we-wanted-a-year-ago/
"Xbox One review: More than a game console, less than a living room revolution",https://cdn.arstechnica.net/wp-content/uploads/2013/11/xb1-1-11-640x215.jpg, Limited multitasking and voice commands aren't worth an extra $100 on their own.,Kyle Orland,2013-11-20,,,https://arstechnica.com/gaming/2013/11/xbox-one-review-more-than-a-game-console-less-than-a-living-room-revolution/
"Hands on with the big, red quad-core Nokia Lumia 2520 tablet",https://cdn.arstechnica.net/wp-content/uploads/2013/11/IMG_8781-Version-3-640x215.jpg,"Windows RT makes its Snapdragon 800 debut, and it brings along some fast LTE.",Lee Hutchinson,2013-11-21,,,https://arstechnica.com/gadgets/2013/11/hands-on-with-the-big-red-quad-core-nokia-lumia-2520-tablet/
LG G Flex Review: form over even basic function,https://cdn.arstechnica.net/wp-content/uploads/2013/12/herosmall-640x215.jpg,The curve doesn't make up for a terrible display and baffling design decisions.,Ron Amadeo,2013-12-10,,,https://arstechnica.com/gadgets/2013/12/lg-g-flex-review-form-over-even-basic-function/
"The Lumia 1520: enormous hardware, troublesome software",https://cdn.arstechnica.net/wp-content/uploads/2013/11/IMG_8747-Version-2-640x215.jpg,We review Nokia's latest phone and find the experience isn't quite right.,Peter Bright,2013-11-23,,,https://arstechnica.com/gadgets/2013/11/the-lumia-1520-enormous-hardware-troublesome-software/
Ars Technica System Guide: November 2013,https://cdn.arstechnica.net/wp-content/uploads/2013/11/system-guide-dec-2011-4eefcbf-intro-640x215.jpg,"After a major GPU release (thanks AMD!) and price war, time to update our DIY guide.",Brian Won,2013-11-29,,,https://arstechnica.com/gadgets/2013/11/ars-technica-system-guide-november-2013/
Review: Google’s $179 Moto G puts every single cheap Android phone to shame,https://cdn.arstechnica.net/wp-content/uploads/2013/12/IMG_8343-640x215.jpg,"The unlocked, off-contract phone is much better than its price tag would suggest.",Andrew Cunningham,2013-12-07,,,https://arstechnica.com/gadgets/2013/12/review-googles-179-moto-g-puts-every-single-cheap-android-phone-to-shame/
"Look Ma, no wires! A mini-review of Google’s Nexus Wireless Charger",https://cdn.arstechnica.net/wp-content/uploads/2013/11/IMG_8242-640x215.jpg,This attractive accessory trades efficiency for convenience.,Andrew Cunningham,2013-11-24,,,https://arstechnica.com/gadgets/2013/11/look-ma-no-wires-a-mini-review-of-googles-nexus-wireless-charger/
"A power user’s guide to OS X Server, Mavericks edition",https://cdn.arstechnica.net/wp-content/uploads/2013/11/Screen-Shot-2013-10-29-at-1.25.58-AM-640x215.png,OS X Server 10.9 adds some new services and makes others easier to use.,Andrew Cunningham,2013-12-10,,,https://arstechnica.com/gadgets/2013/12/a-power-users-guide-to-os-x-server-mavericks-edition/
"Review: Qualcomm’s Toq smartwatch lasts an extra, extra, extra long time",https://cdn.arstechnica.net/wp-content/uploads/2013/12/toqreview-gallerysun-face-list-640x215.jpg,"5+ days of battery life are great—unfortunately, not much else about the watch is.",Lee Hutchinson,2013-12-12,,,https://arstechnica.com/gadgets/2013/12/review-qualcomms-toq-smart-watch-lasts-an-extra-extra-extra-long-time/
"Review: Asus crafts a tiny $179 Chromebox out of cheap, low-power parts",https://cdn.arstechnica.net/wp-content/uploads/2014/03/IMG_8878-640x215.jpg,It's too bad that booting into non-Chrome OS operating systems is so difficult.,Andrew Cunningham,2014-03-27,,,https://arstechnica.com/gadgets/2014/03/review-asus-brings-chrome-os-to-mini-pcs-in-a-low-power-inexpensive-package/
Lenovo Yoga 2 Pro review: You say you want resolution,https://cdn.arstechnica.net/wp-content/uploads/2014/03/IMG_2357-640x215.jpg,"Lenovo’s thin, powerful tab-top brings the PPI. Can Windows 8 keep up?",Sam Machkovech,2014-03-16,,,https://arstechnica.com/gadgets/2014/03/lenovo-yoga-2-pro-review-you-say-you-want-resolution/
"Review: Two 8-inch Lenovo tablets, only one clear purpose ",https://cdn.arstechnica.net/wp-content/uploads/2014/03/front-640x215.jpg,The ThinkPad 8 and the Miix 2 8 are more not quite the same all-in-ones.,Peter Bright,2014-03-30,,,https://arstechnica.com/gadgets/2014/03/review-two-8-inch-lenovo-tablets-only-one-clear-purpose/
Haswell saves another Ultrabook: The 2014 Toshiba Kirabook reviewed,https://cdn.arstechnica.net/wp-content/uploads/2014/04/IMG_89271-640x215.jpg,Just ignore the high starting price and Windows' scaling issues.,Andrew Cunningham,2014-04-06,,,https://arstechnica.com/gadgets/2014/04/haswell-saves-another-ultrabook-the-2014-toshiba-kirabook-reviewed/
Synology offers a Dropbox substitute—meet the personal cloud,https://cdn.arstechnica.net/wp-content/uploads/2014/04/Screen-Shot-2014-04-01-at-2.18.42-PM-640x215.png,"Cloud Station doesn't do everything you might need, but it does several things well.",John Timmer,2014-04-01,"
  ",,https://arstechnica.com/gadgets/2014/04/synology-offers-a-dropbox-substitute-meet-the-personal-cloud/
Mini-review: People who already use Office will love Office for iPad,https://cdn.arstechnica.net/wp-content/uploads/2014/03/Photo-Mar-28-2-41-47-PM-640x215.png,"Better-late-than-never effort will please its core audience, but others have moved on.",Andrew Cunningham,2014-03-28,,,https://arstechnica.com/gadgets/2014/03/mini-review-people-who-already-use-office-will-love-office-for-ipad/
Samsung’s Galaxy S5 has plenty of upgrades—so why does it feel so meh?,https://cdn.arstechnica.net/wp-content/uploads/2014/04/fish-640x215.jpg,"Review: Samsung tries to do too much, neglects to finetune design and software for users.",Ron Amadeo,2014-04-11,,,https://arstechnica.com/gadgets/2014/04/samsungs-galaxy-s5-has-plenty-of-upgrades-so-why-does-it-feel-so-meh/
"Ars Technica System Guide: Bargain Box, April 2014",https://cdn.arstechnica.net/wp-content/uploads/2013/02/system-guide-2012-4f871a4-intro-640x215.jpg,"And with today's prices, Bargain Boxes can quickly become storage servers or HTPCs.",Brian Won,2014-04-02,,,https://arstechnica.com/gadgets/2014/04/ars-technica-system-guide-bargain-box-april-2014/
"Amazon Fire TV misses the same marks as Ouya, other media boxes",https://cdn.arstechnica.net/wp-content/uploads/2014/04/fire-tv-6-640x215.jpg,Review—Name recognition means zip if fixes aren't universal and devs have no lead time.,Casey Johnston and Sam Machkovech,2014-04-09,,,https://arstechnica.com/gadgets/2014/04/amazon-fire-tv-misses-the-same-marks-as-ouya-other-media-boxes/
Review: Why buy an HTC One M8 Google Play edition instead of a Nexus 5?,https://cdn.arstechnica.net/wp-content/uploads/2014/04/IMG_9131-640x215.jpg,"There are some good reasons, just maybe not $350 worth of them. ",Andrew Cunningham,2014-04-12,,,https://arstechnica.com/gadgets/2014/04/review-why-buy-an-htc-one-m8-google-play-edition-instead-of-a-nexus-5/
Review: Gigabyte’s AMD Brix gives Intel’s mini PC a run for its money,https://cdn.arstechnica.net/wp-content/uploads/2014/04/IMG_9200-640x215.jpg,"It uses a little more power, but at $250 it's a nice value option.",Andrew Cunningham,2014-04-28,,,https://arstechnica.com/gadgets/2014/04/review-gigabytes-amd-brix-gives-intels-mini-pc-a-run-for-its-money/
Review: We wear Samsung’s Gear 2 and Gear Fit so you don’t have to,https://cdn.arstechnica.net/wp-content/uploads/2014/04/IMG_2551-640x215.jpg,"Samsung doubles down on wearables, but still doesn’t get it right.",Sam Machkovech,2014-04-21,"
            ","
            ",https://arstechnica.com/gadgets/2014/04/review-we-wear-samsungs-galaxy-gear-and-galaxy-fit-so-you-dont-have-to/
Windows Phone 8.1 review: A magnificent smartphone platform,https://cdn.arstechnica.net/wp-content/uploads/2014/04/feature-large.png,It's a 0.1 update that feels like a 2.0 update.,Peter Bright,2014-04-14,,,https://arstechnica.com/gadgets/2014/04/windows-phone-8-1-review-a-magnificent-smartphone-platform/
"In a world of me-first smart home gear, can smarthubs make them all play nice?",https://cdn.arstechnica.net/wp-content/uploads/2014/04/IMG_2412-640x215.jpg,Review: We automate this old house with the Revolv and SmartThings smarthubs.,Sam Machkovech,2014-04-26,"Device compatibility and triggering, whether by GPS or manually, worked without a hitch. This truly is the catchall home automation hub for homeowners who already own a variety of smart devices.","If you don't use an iPhone, you'll be stuck waiting for Android compatibility.",https://arstechnica.com/gadgets/2014/04/in-a-world-of-me-first-smart-home-gear-can-smarthubs-make-them-all-play-nice/
"Fast, but compromised: Gigabyte’s AMD-powered mini gaming PC reviewed",https://cdn.arstechnica.net/wp-content/uploads/2014/04/IMG_9188-640x215.jpg,"The Brix Gaming box is hobbled by heat, noise, and mediocre Linux support.",Andrew Cunningham,2014-04-28,,,https://arstechnica.com/gadgets/2014/04/fast-but-compromised-gigabytes-amd-powered-mini-gaming-pc-reviewed/
Review: Motorola’s $129 Moto E is good and cheap (but mostly good),https://cdn.arstechnica.net/wp-content/uploads/2014/05/IMG_9269-640x215.jpg,Motorola makes a surprisingly capable smartphone with a few notable compromises.,Andrew Cunningham,2014-05-17,,,https://arstechnica.com/gadgets/2014/05/the-best-unlocked-phone-129-can-buy-motorolas-moto-e-reviewed/
Surface Pro 3 review: Is the third time the charm?,https://cdn.arstechnica.net/wp-content/uploads/2014/05/surface-pro-31-640x215.jpg,Microsoft wants its tablet-PC combo to go mainstream this time around.,Peter Bright,2014-05-23,,,https://arstechnica.com/gadgets/2014/05/surface-pro-3-review-is-the-third-time-the-charm/
The Ars NAS distribution shootout: FreeNAS vs NAS4Free,https://cdn.arstechnica.net/wp-content/uploads/2014/06/6213896947_5ea530d492_z-640x215.jpg,One is pleasantly functional; the other continues devolving during a journey of pain.,Jim Salter,2014-06-19,,,https://arstechnica.com/information-technology/2014/06/the-ars-nas-distribution-shootout-freenas-vs-nas4free/
Mint 17 is the perfect place for Linux-ers to wait out Ubuntu uncertainty,https://cdn.arstechnica.net/wp-content/uploads/2014/06/Screen-Shot-2014-06-05-at-6.14.58-PM-640x215.png,Review: Long-term support and stability plus tweaks for desktop? Delicious!,Scott Gilbertson,2014-06-24,,,https://arstechnica.com/gadgets/2014/06/mint-17-the-perfect-place-for-linux-ers-to-wait-out-ubuntu-uncertainty/
LG G3 review: A great phone with way too many pixels,https://cdn.arstechnica.net/wp-content/uploads/2014/06/herowider2-640x215.jpg,"A 2560x1440 LCD sounds like it should be amazing, but it just eats the battery.",Ron Amadeo,2014-06-14,,,https://arstechnica.com/gadgets/2014/06/lg-g3-review-a-great-phone-with-way-too-many-pixels/
"iOS 8, thoroughly reviewed",https://cdn.arstechnica.net/wp-content/uploads/2014/09/IMG_00441-640x215.jpg,"A big, developer-centric update completes the overhaul started in iOS 7.",Andrew Cunningham,2014-09-17, (Posted 10/22/2014), (Posted 6/30/2015),https://arstechnica.com/gadgets/2014/09/ios-8-thoroughly-reviewed/
"Toshiba P50t review: So many pixels, too much bulk",https://cdn.arstechnica.net/wp-content/uploads/2014/05/IMG_2588-640x215.jpg,The world's first 4K laptop fails to put out the red resolution carpet.,Sam Machkovech,2014-05-31,,,https://arstechnica.com/gadgets/2014/05/toshiba-p50t-review-so-many-pixels-too-much-bulk/
Mini-review: Galaxy S5 Active doesn’t add enough to be worth buying,https://cdn.arstechnica.net/wp-content/uploads/2014/06/IMG_9687-640x215.jpg,The regular S5 already has most of this rugged phone's best features.,Andrew Cunningham,2014-06-21,Sturdy casing that's actually pretty nice to hold.,"Lacks fingerprint scanner and USB 3.0 port. Neither is the vanilla S5's best feature, so the loss isn't debilitating.",https://arstechnica.com/gadgets/2014/06/mini-review-galaxy-s5-active-doesnt-add-enough-to-be-worth-buying/
"Flying—and crashing—a $1,300 quadcopter drone",https://cdn.arstechnica.net/wp-content/uploads/2014/06/IMG_1287-Version-2-640x215.jpg,"Stabilized GPS drone is amazing. Also, I crashed one into a tree and destroyed it.",Lee Hutchinson,2014-06-26,,,https://arstechnica.com/gadgets/2014/06/flying-and-crashing-a-1300-quadcopter-drone/
iOS 8 on the iPhone 4S: Performance isn’t the (only) problem,https://cdn.arstechnica.net/wp-content/uploads/2014/09/IMG_0052-640x215.jpg,New OS wants screen space and processing power that the old phone doesn't have.,Andrew Cunningham,2014-09-17,,,https://arstechnica.com/gadgets/2014/09/ios-8-on-the-iphone-4s-performance-isnt-the-only-problem/
A slide into obsolescence: iOS 8 on the iPad 2,https://cdn.arstechnica.net/wp-content/uploads/2014/09/Photo-Sep-16-2-25-19-PM-640x215.png,"It didn't seem like 6 could be worse than 7, but 7 to 8 is a different story. ",Casey Johnston,2014-09-17,,,https://arstechnica.com/gadgets/2014/09/a-slide-into-obsolescence-ios-8-on-the-ipad-2/
iOS 8 and the Apple TV: Flattening the living room,https://cdn.arstechnica.net/wp-content/uploads/2014/09/IMG_0098-640x215.jpg,Gallery: The Apple TV gets a new UI design and a few other iOS 8 features.,Andrew Cunningham,2014-09-18,,,https://arstechnica.com/gadgets/2014/09/ios-8-and-the-apple-tv-flattening-the-living-room/
OS X 10.10 Yosemite: The Ars Technica Review,https://cdn.arstechnica.net/wp-content/uploads/2014/10/yosemite-feat-640x215.jpg,"For the first time in forever, the Mac could be noticed by someone.",John Siracusa,2014-10-16,,,https://arstechnica.com/gadgets/2014/10/os-x-10-10/
I’m not crazy (but I did buy a $450 HOTAS Warthog joystick),https://cdn.arstechnica.net/wp-content/uploads/2014/09/JT3A0228-Version-2-640x215.jpg,Review: It's everything you want in a joystick and throttle—but is it worth the cash?,Lee Hutchinson,2014-09-26,,,https://arstechnica.com/gadgets/2014/09/flying-in-style-with-thrustmasters-450-warthog-joystick/
