PIC,Title,Author,Pros,Cons,OCN,Summary,Verdict,URL,Date,Review_Date,Score,Scale,SID,Product_Name
https://i.rtings.com/images/reviews/tv/sony/w630b/w630b-design-medium.jpg,Sony W630B Review (KDL60W630B/2),Daniel O'Keeffe,Excellent motion handling,Colors are inaccurate at an angle,TV,"The 1080p Sony KDL60W630B/2 TV is a remake of a popular 2014 model with the same name. It is a budget TV with average picture quality, lacking many of the featur...","Slightly above average TV for a range of usages. Average picture quality, which degrades when viewed at an angle. Very little motion blur so good for sports. Due to the low pixel density, it is better suited for viewing from further away.",https://www.rtings.com/tv/reviews/sony/w630b,2016-08-05,2016-08-05 00:00:00,7.1,10,sony/w630b,Sony W630B (KDL60W630B/2)
https://i.rtings.com/images/reviews/tv/sony/x750d/x750d-design-medium.jpg,Sony X750D Review (XBR65X750D),Daniel O'Keeffe,Picture quality remains when viewed from an angle,Blacks aren't very deep,TV,"The Sony XBR65X750D is a mid-range 4k TV with slightly above average picture quality. Even when viewed at an angle, the picture quality remains the same. It is v...","Good TV for mixed usage. Picture quality is slightly above average, and only degrades when viewed quite far off axis. Performs better in a bright room, as blacks can't get very deep. Motion handling is great.",https://www.rtings.com/tv/reviews/sony/x750d,2016-08-19,2016-08-19 00:00:00,7.6,10,sony/x750d,Sony X750D (XBR65X750D)
https://i.rtings.com/images/reviews/tv/sony/x850d/x850d-design-medium.jpg,"Sony X850D Review (XBR55X850D, XBR65X850D, XBR75X850D, XBR85X850D)",Jean-Francois Lize,Great for fast motion content like sports and video games,Blacks appear a little gray in the dark,TV,"The Sony X850D is a good 4k LED TV for a living room. Its picture quality in a darker room isn't as good as last year's model, the X850C, but it boasts a better ...","Good TV for a range of usages. Low native contrast ratio so blacks appear gray in a dark room, but image remains accurate when viewed at an angle. Motion handling is great which is good for sports or gaming but unfortunately the input lag is fairly high.",https://www.rtings.com/tv/reviews/sony/x850d,2016-03-18,2016-03-18 00:00:00,7.6,10,sony/x850d,"Sony X850D (XBR55X850D, XBR65X850D, XBR75X850D, XBR85X850D)"
https://i.rtings.com/images/reviews/tv/sony/w650d/w650d-design-medium.jpg,"Sony W650D Review (KDL40W650D, KDL48W650D, KDL55W650D)",Daniel O'Keeffe,Decently good for playing video games,Screen uniformity is bad,TV,"The Sony W650D LED TV has an average picture quality. It has good blacks when viewed in a dark room. Unfortunately, its screen uniformity has issues and the TV c...","Decent TV for a range of usages. Picture quality in a dark room is poor for watching movies due to the low native contrast ratio, but handling of motion is good and image remains accurate when viewed at an angle.",https://www.rtings.com/tv/reviews/sony/w650d,2016-06-08,2016-06-08 00:00:00,6.6,10,sony/w650d,"Sony W650D (KDL40W650D, KDL48W650D, KDL55W650D)"
https://i.rtings.com/images/reviews/tv/sony/x800d/x800d-design-medium.jpg,"Sony X800D Review (XBR43X800D, XBR49X800D)",Daniel O'Keeffe,Excellent motion handling,Picture quality degrades at an angle,TV,"The Sony X800D is a 4k LED TV with good picture quality. It performs well in dark rooms due to the good native contrast. It handles motion very well, with little...","Good TV for mixed usage. Has good picture quality, and great motion handling. Lacks some of the features to improve picture quality found on higher end TVs, such as local dimming. Picture quality deteriorates when viewed from an angle.",https://www.rtings.com/tv/reviews/sony/x800d,2016-08-17,2016-08-17 00:00:00,7.6,10,sony/x800d,"Sony X800D (XBR43X800D, XBR49X800D)"
https://i.rtings.com/images/reviews/tv/sony/x690e/x690e-design-medium.jpg,"Sony X690E Review (KD50X690E, KD60X690E, KD70X690E)",Daniel O'Keeffe,High contrast ratio gives deep and uniform blacks,Picture quality deteriorates at an angle,TV,"The Sony X690E is a good 4k LED TV with decent picture quality, low input lag and good handling of motion. It's only found in larger sizes, but it's a versatile ...","The Sony X690E is a good TV for a mixed usage. It has a better than average picture quality, very low input lag for gaming and great handling of motion. Unfortunately, its simplistic smart features might not please all, and its narrow viewing angle means it's only suitable for watching directly in front.",https://www.rtings.com/tv/reviews/sony/x690e,2017-09-25,2017-09-25 00:00:00,7.4,10,sony/x690e,"Sony X690E (KD50X690E, KD60X690E, KD70X690E)"
https://i.rtings.com/images/reviews/tv/sony/x930d/x930d-design-medium.jpg,"Sony X930D Review (XBR55X930D, XBR65X930D)",Jean-Francois Lize,Great picture quality for movies,Average-high input lag,TV,"The Sony X930D is a great 4k UHD TV that offers good all-around picture quality, especially for movies. Its HDR mode is impressive, with very high peak brightnes...","The Sony X930D is an excellent TV that will please almost everyone, especially those looking for good HDR picture. It has a very good picture quality for movies and it can get very bright. It also handles motion very well. Gamers might be turned off by the rather high input lag, though, and the picture quality isn't great when viewed at an angle.",https://www.rtings.com/tv/reviews/sony/x930d,2016-04-01,2016-04-01 00:00:00,8.0,10,sony/x930d,"Sony X930D (XBR55X930D, XBR65X930D)"
https://i.rtings.com/images/reviews/tv/sony/x720e/x720e-design-medium.jpg,"Sony X720E Review (KD43X720E, KD49X720E, KD55X720E)",Daniel O'Keeffe,Looks good even if viewed from the sides,Limited app selection,TV,The Sony X720E is a decent entry-level 4k TV with a better than average viewing angle and low input lag for gaming. It lacks the fully-featured smart platform fo...,"Decent TV for a mixed usage. The Sony X720E does especially well for sports and TV shows thanks to its good performance in a bright room and wide viewing angle. Unfortunately, its performance in a dark room leaves a lot to be desired due to its shallow, uneven blacks.",https://www.rtings.com/tv/reviews/sony/x720e,2017-09-05,2017-09-05 00:00:00,7.2,10,sony/x720e,"Sony X720E (KD43X720E, KD49X720E, KD55X720E)"
https://i.rtings.com/images/reviews/tv/sony/z9d/z9d-design-medium.jpg,"Sony Z9D Review (XBR65Z9D, XBR75Z9D, XBR100Z9D)",Daniel O'Keeffe,Exceptional local dimming,"Lots of motion blur, fast moving objects will often have faint trails following them",TV,"The Sony Z9D is a great full-array 4k LED TV. Picture quality in a dark room is among the best you can find, mostly thanks to its excellent local dimming capabil...","The Sony Z9D is a great TV for a mixed usage. Picture quality is great overall, it gets bright and deals with reflections well and input lag is good for gaming. It does have issues with motion, making it imperfect for sports watching.",https://www.rtings.com/tv/reviews/sony/z9d,2017-04-28,2017-04-28 00:00:00,8.3,10,sony/z9d,"Sony Z9D (XBR65Z9D, XBR75Z9D, XBR100Z9D)"
https://i.rtings.com/images/reviews/tv/sony/x850e/x850e-design-medium.jpg,"Sony X850E Review (XBR65X850E, XBR75X850E)",Daniel O'Keeffe,Deep and uniform blacks,Image degrades rapidly at an angle,TV,The Sony X850E 4k LED TV offers better than average picture quality and excellent motion handling but lacks a handful of high-end features. It does best in darke...,"Very good TV overall. The X850E offers a good experience with every usage. Picture quality is good, and it's especially good for fast motion like sports or video games.",https://www.rtings.com/tv/reviews/sony/x850e,2017-04-19,2017-04-19 00:00:00,7.8,10,sony/x850e,"Sony X850E (XBR65X850E, XBR75X850E)"
https://i.rtings.com/images/reviews/tv/sony/x930e/x930e-design-medium.jpg,"Sony X930E Review (XBR55X930E, XBR65X930E)",Daniel O'Keeffe,"Exceptionally bright, which is great for HDR",Image degrades rapidly at an angle,TV,"The Sony X930E 4K HDR TV is a great LED TV with top of the line picture quality. It's one of the brightest TVs we've reviewed, so it does great with HDR. It cove...","Very good TV for a mixed usage. The X930E performs well with almost any use-case thanks to its excellent picture quality. Excellent for HDR, but its image quickly degrades at an angle.",https://www.rtings.com/tv/reviews/sony/x930e,2017-03-24,2017-03-24 00:00:00,8.3,10,sony/x930e,"Sony X930E (XBR55X930E, XBR65X930E)"
https://i.rtings.com/images/reviews/tv/sharp/le653u/le653u-design-medium.jpg,"Sharp LE653U Review (LC-32LE653U, LC-40LE653U, LC-43LE653U, LC-48LE653U, LC-55LE653U)",Cedric Demers,Great contrast ratio.,"Limited viewing angle, with poor colors off-axis.",TV,The Sharp LE653U LED TV is a good basic TV with a great contrast ratio and good black screen uniformity. The main downsides are the loss of color saturation at a...,"The Sharp LE635U is a good budget TV. It is pretty basic, both in terms of design and functionality. The picture quality is quite good, especially in terms of the contrast ratio, but the viewing angle is quite narrow, and it has noticeable dirty screen effect due to its direct-lit backlight.",https://www.rtings.com/tv/reviews/sharp/le653u,2015-06-01,2015-06-01 00:00:00,6.4,10,sharp/le653u,"Sharp LE653U (LC-32LE653U, LC-40LE653U, LC-43LE653U, LC-48LE653U, LC-55LE653U)"
https://i.rtings.com/images/reviews/tv/brands-shots/sony/sony-shot-medium.jpg,The 3 Best Sony TVs of 2020: Reviews and Smart Features,Adam Babcock,,,TV,We've reviewed over 35 Sony TVs. The best Sony TV we've reviewed so far is the Sony A9G OLED. This is an exceptional OLED TV with outstanding picture quality and wide viewing angles.,,https://www.rtings.com/tv/reviews/sony,2020-03-03,2020-03-03 00:00:00,8.8,10,sony,The 3 Best Sony TVs of 2020:s and Smart Features
https://i.rtings.com/images/reviews/tv/sony/x800e/x800e-design-medium.jpg,"Sony X800E Review (XBR43X800E, XBR49X800E, XBR55X800E)",Daniel O'Keeffe,Can be enjoyed even from the sides,"Contrast is low, making blacks less deep",TV,The X800E is a good 4k smart TV with decent picture quality for an LED TV. It has a wide viewing angle and can display a wide range of colors with very smooth gr...,"Good TV for mixed usage. the X800E provides a decent picture quality that is well retained at an angle, while also having good motion and input lag. Unfortunately though, deficiencies in the blacks are quite apparent when used in a darker setting.",https://www.rtings.com/tv/reviews/sony/x800e,2017-05-12,2017-05-12 00:00:00,7.1,10,sony/x800e,"Sony X800E (XBR43X800E, XBR49X800E, XBR55X800E)"
