Title,PIC,Date,Summary,Date Format,Product_Name,Source_internal_id,OCN,URL,Author,Rating,Scale
EVGA Nu Audio Pro Review: Who Needs a Sound Card in 2020?,https://cdn.mos.cms.futurecdn.net/LNq3Q927Td7bzLjXyLZDjD-1200-80.jpg,2020-02-17,Best for premium set-ups.,2020-02-17 00:00:00,EVGA Nu Audio Pro,f5HRmzfqJw4hK2cvP7F6UD,Components,https://www.tomshardware.com/uk/reviews/evga-nu-audio-pro-sound-card,Niels Broekhuijsen,4,5,The EVGA Nu Audio Pro is an excellent sound card but is best used with a high-end audio system. You’ll need expensive equipment to notice the most impactful difference.,Excellent build quality,Excellent build quality
XPG Core Reactor 850W Power Supply Review,https://cdn.mos.cms.futurecdn.net/p24V8kBEUkf8cTys4PFbsL-1200-80.jpg,2020-02-04,"The XPG Core Reactor with 850W max power offers good performance, and its build quality is high. Nonetheless, the high price does not help its competitiveness. ",2020-02-04 00:00:00,XPG Core Reactor 850W Power Supply Review,xNFaeNu76YjSgbnyq9WMUg,Components,https://www.tomshardware.com/uk/reviews/xpg-core-reactor-850w-power-supply-review,Aris Mpitziopoulos,4,5,"An expensive but good power supply, the XPG Core Reactor 850W has high efficiency even under very-light loads, and support for alternative sleep mode.",Full power at 47 degrees Celsius,Full power at 47 degrees Celsius
Patriot Viper VPR100 M.2 NVMe SSD Review: Enduring RGB,https://cdn.mos.cms.futurecdn.net/qEJJHmwXA8ZzYk3tR4SMH9-1200-80.jpg,2020-02-18,"Patriot’s Viper VPR100 boasts impressive style, speed, and endurance.",2020-02-18 00:00:00,Patriot Viper VPR100 M.2 NVMe SSD,9WRESzyNELL4RKvLkCMg7g,Storage,https://www.tomshardware.com/uk/reviews/patriot-viper-vpr100-m2-nvme-ssd,Sean Webster,4.5,5,"Patriot’s Viper VPR100 is a flashy RGB M.2 SSD that delivers a good mix of performance and endurance in an attractive RGB package. For most gamers and enthusiasts, it's easy to recommend if you like its looks. ",Solid performance,Solid performance
MSI MPG X570 Gaming Plus Review: Affordable Basics,https://cdn.mos.cms.futurecdn.net/k35GM47GDRchhSjihuTT37-1200-80.jpg,2020-02-21,The best cheap X570 option we’ve tested yet.,2020-02-21 00:00:00,MSI MPG X570 Gaming Plus,F2sxzMC2Hdx4figmAEDXea,Motherboards,https://www.tomshardware.com/uk/reviews/msi-mpg-x570-gaming-plus,Thomas Soderstrom,4,5,"If motherboard sufficiency is all you need for your AMD Ryzen 3000 processor, the MPG X570 Gaming Plus gets you that -- and a bit more -- at an ultra-low price.",Adequate voltage regulator for Ryzen 3000 range,Adequate voltage regulator for Ryzen 3000 range
Fractal Design Define 7 Chassis Review: Versatility and Refinement,https://cdn.mos.cms.futurecdn.net/FovcGGgwJVJUwXFkKAJg4d-1200-80.jpg,2020-02-20,Fractal Design Define 7 combines a striking aesthetic design with a bevy of convenient build features and impressive performance.,2020-02-20 00:00:00,Fractal Design Define 7 Chassis,srpn9MPo3rEz6bqVCvVMZm,Cases,https://www.tomshardware.com/uk/reviews/fractal-design-define-7,Steven Lynch,4.5,5,"For enthusiasts looking for an extremely versatile chassis with a dual-layout interior, the Fractal Design Define 7 is a feature packed case with outstanding thermal and acoustic performance. ",Tempered-glass side panel,Tempered-glass side panel
Zotac GTX 1660 AMP Review: Quiet but Pricey,https://cdn.mos.cms.futurecdn.net/rZsC9eNyanF3ZhptzJzji3-1200-80.jpg,2020-01-18,A compact 1080p contender,2020-01-18 00:00:00,Zotac GTX 1660 AMP,cURqEu8xv4NuLAcuiALkjV,Graphics,https://www.tomshardware.com/uk/reviews/zotac-gtx-1660-amp-gpu,Joe Shields,3.5,5,"The Zotac GTX 1660 is a 1080p-capable card able to average 60 fps or more across most titles tested. The card is SFF-friendly and quiet under load but, the price is a bit high. ",Small size,Small size
"be quiet! Pure Base 500 Review: Clean Lines, Easy Build",https://cdn.mos.cms.futurecdn.net/LVqTPCYL8YpuT6QxuwWaPZ-1200-80.jpg,2020-02-22,A good option for novice builders and those who don’t care about RGB,2020-02-22 00:00:00,be quiet! Pure Base 500,NeargV8rses3hXcPcpzckE,Cases,https://www.tomshardware.com/uk/reviews/be-quiet-pure-base-500,Zak Storey,4,5,"The Pure Base 500, is a good-looking, easy-to-build-in case with OK cooling potential--if configured correctly.",Strong styling,Strong styling
BenQ Zowie XL2411P Gaming Monitor Review: 144Hz but no Adaptive-Sync,https://cdn.mos.cms.futurecdn.net/adKuj2kRESq5u4gzqnqwCQ-1200-80.jpg,2020-01-20,The XL2411P delivers 144Hz and motion blur reduction in a solidly built chassis at a low price. A TN panel at 1080p promises responsive gameplay and fast frame rates. ,2020-01-20 00:00:00,BenQ Zowie XL2411P Gaming Monitor,XruQGcFpd85sZjw3Gp6btc,Monitors,https://www.tomshardware.com/uk/reviews/benq-zowie-XL2411P,Christian Eberle,3,5,"The BenQ Zowie XL2411P lacks FreeSync or G-Sync but delivers solid performance with blur reduction up to its 144Hz refresh rate. A few tweaks make color very accurate, and its image looks well-saturated with smooth motion resolution. It’s a decent value. ",Accurate color after calibration,Accurate color after calibration
SK Hynix Gold S31 SATA SSD Review: SK Hynix Barrels Into US Market,https://cdn.mos.cms.futurecdn.net/ujdGywTDGc8Lg57TwoHxbf-1200-80.jpg,2020-01-19,SK Hynix barrels into the U.S. SSD market,2020-01-19 00:00:00,SK Hynix Gold S31 SATA SSD,QpKYV3pc3BjTxX8v2NvT5G,Storage,https://www.tomshardware.com/uk/reviews/sk-hynix-gold-s31-sata-ssd-review-sk-hynix-barrels-into-us-market,Sean Webster,4.5,5,"SK Hynix’s Gold S31 is a top SATA SSD pick. With performance figures of up to 560MBps, it trades blows with some of the best and is competitively priced.",Competitive performance,Competitive performance
Silicon Power P34A60 M.2 NVMe SSD Review: Mid-Range Performance at Rock-Bottom Pricing,https://cdn.mos.cms.futurecdn.net/wMGHGBZpWcDcQzRyWBst2B-1200-80.jpg,2020-01-24,"""Cheap and good enough"" wins again",2020-01-24 00:00:00,Silicon Power P34A60 M.2 NVMe SSD,aHT5xyteyHrAmnnVdiuDtf,Storage,https://www.tomshardware.com/uk/reviews/silicon-power-p34a60-m2-nvme-ssd,Sean Webster,4,5,"If you're searching for an inexpensive NVMe SSD, the P34A60 puts up a solid fight against the Intel 660p and Crucial P1. For the price, it’s hard to pass up. ",Competitive consumer performance,Competitive consumer performance
Asus ROG Strix X299-E Gaming II Review: Adding Polish for 10th Gen Core,https://cdn.mos.cms.futurecdn.net/6WVG9faYM38CDUHck8HCHn-1200-80.jpg,2020-01-22,"Now with 10th Gen support, does the latest rendition rise to the occasion?",2020-01-22 00:00:00,Asus ROG Strix X299-E Gaming II,RiaKJHPuW7g9L2XvtgoC8f,Motherboards,https://www.tomshardware.com/uk/reviews/asus-rog-strix-x299-e-gaming-ii-motherboard,Jacob Terkelsen,4,5,"This board is a clear step forward for Asus compared to their last-gen design. However, given the price tag, unless this board is being pushed to the limit, there are better equipped or cheaper boards available which leave this shy from an editor’s choice.",Robust design for overclocking,Robust design for overclocking
Orange Pi 4B Review: Raspberry Pi Competitor Has Built-in A.I.,https://cdn.mos.cms.futurecdn.net/XpJSmizvryBC4gLYnRNjFK-1200-80.jpg,2020-01-22,Does the Orange Pi 4B offer a real alternative to the Raspberry Pi 4 range?,2020-01-22 00:00:00,Orange Pi 4B,eLLSdzCyLaiM55PbKpJFfV,Raspberry Pi,https://www.tomshardware.com/uk/reviews/orange-pi-4b,Gareth Halfacree,3.5,5,"It’ll cost you more than a Raspberry Pi 4, but the Orange Pi 4B offers a range of advantages - if you can wait for more stable software builds, that is.",Well-priced for the specification,Well-priced for the specification
"AMD Radeon RX 5600 XT Review: Look out, RTX 2060",https://cdn.mos.cms.futurecdn.net/A4gwXRgTwzdM47xQjP5RKD-1200-80.png,2020-01-21,1660 Ti-like pricing and better-than-2060 performance!,2020-01-21 00:00:00,AMD Radeon RX 5600 XT,meGP76sVz3tQ9gsuEHqK6b,Graphics,https://www.tomshardware.com/uk/reviews/amd-radeon-rx_5600_xt,Joe Shields,4.5,5,The AMD RX 5600 XT 6GB is a great performer at 1080p with ultra settings and is plenty capable at 1440p using medium settings. This overclocked Sapphire model beat out the RTX 2060 while costing less and uses less power. It’s a tough card to beat at its $300 price point.,"Great 1080p ‘ultra’ performance, entry-level 1440p","Great 1080p ‘ultra’ performance, entry-level 1440p"
WD Red SA500 Review: 4TB of SSD Storage for Your NAS,https://cdn.mos.cms.futurecdn.net/UJcBYKiBwsq7S4fYhuDbrS-1200-80.jpg,2020-01-27,Big bulky SSDs are headed to a NAS near you,2020-01-27 00:00:00,WD Red SA500,KvEQEhuVSemFG3npKBFfxU,Storage,https://www.tomshardware.com/uk/reviews/wd-red-sa500-ssd-nas,Sean Webster,4,5,"WD’s Red SA500 NAS SSD is a direct response to Seagate’s IronWolf 110, but with its lower cost-per-GB, it is a much better value for those who don’t need extreme write endurance. WD’s Red SA500 is robust enough for most users and is significantly faster than any HDD. ","High-capacity, up to 4TB","High-capacity, up to 4TB"
SteelSeries Rival 3 Gaming Mouse Review: Entry-Level Without (Much) Compromise,https://cdn.mos.cms.futurecdn.net/UHGLYYk7ijd7jAVosoxeeJ-1200-80.jpg,2020-01-22,"With good performance for just $30, the Rival 3 is a highly recommended budget mouse.",2020-01-22 00:00:00,SteelSeries Rival 3 Gaming Mouse,csex6BmT78xmyAPzhHLdfd,Mice,https://www.tomshardware.com/uk/reviews/steelseries-rival-3-gaming-mouse,Nathaniel Mott,4.5,5,"If you're willing to overlook a less-than-stellar cable, you'd be hard-pressed to find a better entry-level gaming mouse than the SteelSeries Rival 3.",Low price,Low price
Alpaca Hot Dox Complete Kit Review: Easy DIY Mechanical Keyboard,https://cdn.mos.cms.futurecdn.net/yprzsdhn3XJB5yU5xajAYV-1200-80.jpg,2020-01-25,"The Hot Dox is easy to build, but fully leveraging the open-source software will take more work. ",2020-01-25 00:00:00,Alpaca Hot Dox Complete Kit,hLkRQC2RN2ADxKLntrVxCZ,Keyboards,https://www.tomshardware.com/uk/reviews/alpaca-hot-dox-complete-kit-diy-keyboard,Nate Rand,3,5,"Alpaca’s Hot Dox mechanical keyboard kit is remarkable in its simplicity, featuring everything required to build a functioning keyboard without soldering. Almost anyone can build it in an hour or less, but navigating the software is a different story. ","Fun, easy build process with no soldering required","Fun, easy build process with no soldering required"
"NZXT Kraken Z73 Review: Pretty, Pricey Performance",https://cdn.mos.cms.futurecdn.net/mCAzEitMmf7uP5tAkLrLi6-1200-80.jpg,2020-01-28,It’s a strong performer with a pretty LCD face. But this cooler will leave a “kraken” your wallet.,2020-01-28 00:00:00,NZXT Kraken Z73,UaCm6cGGM3C3F4q5TzehdU,Cooling,https://www.tomshardware.com/uk/reviews/nzxt-kraken-z73,Garrett Carver,4.5,5,"Dressed to impress in glitzy formal wear, the NZXT Kraken Z73 brings real-time system control, UI integration and hardcore CPU liquid cooling to those with deep pockets and high expectations.","Beautiful, multi-option LCD pump face displays selected data in real-time","Beautiful, multi-option LCD pump face displays selected data in real-time"
"Gigabyte RX 5700 XT Gaming OC 8G Review: Right Price, Solid Performance",https://cdn.mos.cms.futurecdn.net/RQUcCLGZJeyHeJdN8VHVxk-1200-80.jpg,2020-01-28,"Gigabyte's take on the RX 5700 XT is affordable, with quiet cooling.",2020-01-28 00:00:00,Gigabyte RX 5700 XT Gaming OC 8G,2WJvevsWegg8X6RsSpC3R8,Graphics,https://www.tomshardware.com/uk/reviews/gigabyte-rx-5700-xt-gaming-oc-8g,Joe Shields,4.5,5,"The Gigabyte RX 5700 XT Gaming OC 8G performed well, running a few fps behind higher clocked cards while the Windforce 3X cooler kept thermals in control. Priced at $400, the bang for your buck is strong here.",Quiet Windforce 3X cooling,Quiet Windforce 3X cooling
"Samsung T7 Touch Portable SSD Review: Sleek, Secure Pocketable Storage",https://cdn.mos.cms.futurecdn.net/i8wUTUagAa227tFX2GUik-1200-80.jpg,2020-01-29,Samsung's T7 Touch portable SSD lets you unlock your data with a swipe of your finger.,2020-01-29 00:00:00,Samsung T7 Touch Portable SSD,iK6geGfRzsfPhAhRnCvwAU,Storage,https://www.tomshardware.com/uk/reviews/samsung-t7-touch-portable-ssd,Sean Webster,4,5,Samsung’s T7 Touch is an innovative portable SSD that blends fast USB 3.2 Gen 2 performance with convenient AES 256-bit hardware security at your fingertip. ,AES 256-bit hardware encryption,AES 256-bit hardware encryption
"Adata XPG Spectrix S40G M.2 NVMe SSD Review: Bright Lights, Big Capacity",https://cdn.mos.cms.futurecdn.net/HPt6bCXFKJTi4cHLVM3ZCV-1200-80.jpg,2019-12-25,Adata brings the bling with the XPG Spectrix S40G,2019-12-25 00:00:00,Adata XPG Spectrix S40G M.2 NVMe SSD,aPRoe5j4QArneUWtzBZfv9,Storage,https://www.tomshardware.com/uk/reviews/adata-xpg-spectrix-s40g-m2-nvme-ssd,Sean Webster,4,5,"The S40G delivers performance that lands between entry-level and mainstream, but its looks are top-notch. With one of the best looking RGB implementations available, the S40G is a sleek M.2 pick if you want some flashy SSD goodness in your life. ",RGB lighting,RGB lighting
MSI GTX 1660 Super Gaming X Review: Pricey Performer,https://cdn.mos.cms.futurecdn.net/GNjkJNjj9joTPZAb6orqYY-1200-80.jpg,2020-01-31,"While its price is high compared to the new 5600 XT, this 1660 Super performs well.",2020-01-31 00:00:00,MSI GTX 1660 Super Gaming X,BysaquZEzV7HNqKLZthDHe,Graphics,https://www.tomshardware.com/uk/reviews/msi-gtx-1660-super-gaming-x,Joe Shields,3,5,"MSI’s GTX 1660 Super Gaming X is a capable 1080p and 1440p performer. But the recently released RX 5600 XT is a better option for most people, performing significantly better for just $10 more. ",Achieves 60fps at 1080p ultra / 1440p medium on most titles,Achieves 60fps at 1080p ultra / 1440p medium on most titles
Acer Predator CG437K 43” Monitor Review: Perfectly Sized 4K Gaming,https://cdn.mos.cms.futurecdn.net/4AphHn4eD98TxBqEBy3pRS-1200-80.jpg,2020-01-17,"This high-end display offers some of the best contrast, and therefore image quality, available. ",2020-01-17 00:00:00,Acer Predator CG437K 43” Monitor,3KMSCLqiSuc8tgeKit3Ta7,Monitors,https://www.tomshardware.com/uk/reviews/acer-predator-cg437k-43-4k-hdr1000,Christian Eberle,4.5,5,"The Acer Predator CG437K has some minor flaws, but its image is super-accurate with the best contrast we've seen short of an OLED screen. Its price/performance quotient makes it a compelling choice among premium gaming monitors.",Perfect size for desktop gaming,Perfect size for desktop gaming
Logitech G915 Lightspeed Mechanical Gaming Keyboard Review: Wireless Mechanical Prowess,https://cdn.mos.cms.futurecdn.net/5vw6CkudNB3keA5pZxeHXg-1200-80.jpeg,2019-12-28,Perfect mechanical keyboard for those looking to eliminate those pesky cables.,2019-12-28 00:00:00,Logitech G915 Lightspeed Mechanical Gaming Keyboard,m57NxbTtmteSASBYnzk7qh,Keyboards,https://www.tomshardware.com/uk/reviews/logitech-g915-lightspeed-mechanical-gaming-keyboard,Phil Iwaniuk,4,5,"A brilliantly devised, happy medium between quick and comfortable gaming performance and stable typing, with grown-up looks and all the gaming features you'd want.","Comfortable, low-profile keys","Comfortable, low-profile keys"
"Alphacool Eisbaer Aurora 240 CPU Digital RGB Review: Same Modularity, More Features",https://cdn.mos.cms.futurecdn.net/qJX6qaJawq3YHKfpYddALQ-1200-80.jpg,2020-01-30,"Expandable AIO cooling, plus RGB.",2020-01-30 00:00:00,Alphacool Eisbaer Aurora 240 CPU Digital RGB,4ZCHvJ9dhXF9azuNgRq9Nm,Cooling,https://www.tomshardware.com/uk/reviews/alphacool-eisbaer-aurora-modular-rgb-cooler,Garrett Carver,4.5,5,The Eisbaer Aurora 240 Digital RGB checks multiple boxes for system builders who have an itch for simple liquid loop expansion and effective component cooling.,Quick disconnects for no-spill expansion,Quick disconnects for no-spill expansion
AMD Ryzen 5 3400G Review: First-Gen Zen Gets Refreshed,https://cdn.mos.cms.futurecdn.net/Va3EeAufQQPmtA5CjAmBnk-1200-80.jpg,2020-01-31,Zen and Vega go for round two.,2020-01-31 00:00:00,AMD Ryzen 5 3400G,XjAXgwM5m4PWfg4ASFSEba,CPUs,https://www.tomshardware.com/uk/reviews/amd-ryzen-5-3400g-review,Paul Alcorn,3.5,5,"The Ryzen 5 3400G is a great niche part for low-cost systems built around integrated graphics, like budget gaming rigs, HTPCs, and basic computers. But keep your eye out for deals on cheaper previous-gen competitors.",Radeon Vega graphics,Radeon Vega graphics
Antlion ModMic USB Review: Premium Portable Mic For Streamers and HiFi Lovers,https://cdn.mos.cms.futurecdn.net/4prWUhWJoGBjiosUxnmHL7-1200-80.jpg,2019-12-29,Some people just prefer their mics connected to their gaming headsets.,2019-12-29 00:00:00,Antlion ModMic USB,zPBSExzmoU9bPRdXErvBVR,Microphone,https://www.tomshardware.com/uk/reviews/antlion-modmic-usb,Phil Iwaniuk,4,5,"A couple of details away from being a no-brainer mic solution. A little too easy to dislodge, but the sound reproduction's immense compared with headset mics. The low-end is comparable to desktop USB mics.",Lightweight,Lightweight
Acer Predator X35 Gaming Monitor Review: The Best of the Best,https://cdn.mos.cms.futurecdn.net/iMYxEVqWsTDUP7Z4QgBhCA-1200-80.jpg,2019-12-30,This is the best gaming monitor we've tested yet--if you can afford it. ,2019-12-30 00:00:00,Acer Predator X35 Gaming Monitor,rLz3XMdzjwHiWsabMVyASV,Monitors,https://www.tomshardware.com/uk/reviews/acer-predator-x35-gaming-monitor,Christian Eberle,4.5,5,The Acer Predator X35 is a price-no-object flagship product that delivers every bit of the performance and quality expected at this cost. It offers picture quality that's second to none with gaming performance to match.,Stunning image,Stunning image
